seq_name,source,feature,start,end,score,strand,frame,attribute,attribute_geneID,attribute_transcriptID,attribute_exon_info,attribute_exon_info
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,3UTR,1450906,1451217,.,-,.,"gene_id ""ARL17A""; transcript_id ""NM_016632.2""; exon_number ""5""; exon_id ""NM_016632.2.5""; gene_name ""ARL17A"";","gene_id ""ARL17A"""," transcript_id ""NM_016632.2"""," exon_number ""5"""," exon_id ""NM_016632.2.5""; gene_name ""ARL17A"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,1451298,1451437,.,-,.,"gene_id ""ARL17A""; transcript_id ""NM_016632.2""; exon_number ""4""; exon_id ""NM_016632.2.4""; gene_name ""ARL17A"";","gene_id ""ARL17A"""," transcript_id ""NM_016632.2"""," exon_number ""4"""," exon_id ""NM_016632.2.4""; gene_name ""ARL17A"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,3UTR,1451298,1451318,.,-,.,"gene_id ""ARL17A""; transcript_id ""NM_016632.2""; exon_number ""4""; exon_id ""NM_016632.2.4""; gene_name ""ARL17A"";","gene_id ""ARL17A"""," transcript_id ""NM_016632.2"""," exon_number ""4"""," exon_id ""NM_016632.2.4""; gene_name ""ARL17A"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,CDS,1451322,1451437,.,-,2,"gene_id ""ARL17A""; transcript_id ""NM_016632.2""; exon_number ""4""; exon_id ""NM_016632.2.4""; gene_name ""ARL17A"";","gene_id ""ARL17A"""," transcript_id ""NM_016632.2"""," exon_number ""4"""," exon_id ""NM_016632.2.4""; gene_name ""ARL17A"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,1504971,1505081,.,-,.,"gene_id ""ARL17A""; transcript_id ""NM_016632.2""; exon_number ""3""; exon_id ""NM_016632.2.3""; gene_name ""ARL17A"";","gene_id ""ARL17A"""," transcript_id ""NM_016632.2"""," exon_number ""3"""," exon_id ""NM_016632.2.3""; gene_name ""ARL17A"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,CDS,1504971,1505081,.,-,2,"gene_id ""ARL17A""; transcript_id ""NM_016632.2""; exon_number ""3""; exon_id ""NM_016632.2.3""; gene_name ""ARL17A"";","gene_id ""ARL17A"""," transcript_id ""NM_016632.2"""," exon_number ""3"""," exon_id ""NM_016632.2.3""; gene_name ""ARL17A"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,1510337,1510501,.,-,.,"gene_id ""ARL17A""; transcript_id ""NM_016632.2""; exon_number ""2""; exon_id ""NM_016632.2.2""; gene_name ""ARL17A"";","gene_id ""ARL17A"""," transcript_id ""NM_016632.2"""," exon_number ""2"""," exon_id ""NM_016632.2.2""; gene_name ""ARL17A"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,CDS,1510337,1510484,.,-,0,"gene_id ""ARL17A""; transcript_id ""NM_016632.2""; exon_number ""2""; exon_id ""NM_016632.2.2""; gene_name ""ARL17A"";","gene_id ""ARL17A"""," transcript_id ""NM_016632.2"""," exon_number ""2"""," exon_id ""NM_016632.2.2""; gene_name ""ARL17A"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,5UTR,1510485,1510501,.,-,.,"gene_id ""ARL17A""; transcript_id ""NM_016632.2""; exon_number ""2""; exon_id ""NM_016632.2.2""; gene_name ""ARL17A"";","gene_id ""ARL17A"""," transcript_id ""NM_016632.2"""," exon_number ""2"""," exon_id ""NM_016632.2.2""; gene_name ""ARL17A"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,1513763,1513884,.,-,.,"gene_id ""ARL17A""; transcript_id ""NM_016632.2""; exon_number ""1""; exon_id ""NM_016632.2.1""; gene_name ""ARL17A"";","gene_id ""ARL17A"""," transcript_id ""NM_016632.2"""," exon_number ""1"""," exon_id ""NM_016632.2.1""; gene_name ""ARL17A"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,5UTR,1513763,1513884,.,-,.,"gene_id ""ARL17A""; transcript_id ""NM_016632.2""; exon_number ""1""; exon_id ""NM_016632.2.1""; gene_name ""ARL17A"";","gene_id ""ARL17A"""," transcript_id ""NM_016632.2"""," exon_number ""1"""," exon_id ""NM_016632.2.1""; gene_name ""ARL17A"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,start_codon,1510482,1510484,.,-,0,"gene_id ""ARL17A""; transcript_id ""NM_016632.2""; exon_number ""2""; exon_id ""NM_016632.2.2""; gene_name ""ARL17A"";","gene_id ""ARL17A"""," transcript_id ""NM_016632.2"""," exon_number ""2"""," exon_id ""NM_016632.2.2""; gene_name ""ARL17A"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,stop_codon,1451319,1451321,.,-,0,"gene_id ""ARL17A""; transcript_id ""NM_016632.2""; exon_number ""4""; exon_id ""NM_016632.2.4""; gene_name ""ARL17A"";","gene_id ""ARL17A"""," transcript_id ""NM_016632.2"""," exon_number ""4"""," exon_id ""NM_016632.2.4""; gene_name ""ARL17A"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,transcript,1442885,1513884,.,-,.,"gene_id ""ARL17A""; transcript_id ""NM_001288812.1"";  gene_name ""ARL17A"";","gene_id ""ARL17A"""," transcript_id ""NM_001288812.1""","  gene_name ""ARL17A""",
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,1442885,1443096,.,-,.,"gene_id ""ARL17A""; transcript_id ""NM_001288812.1""; exon_number ""5""; exon_id ""NM_001288812.1.5""; gene_name ""ARL17A"";","gene_id ""ARL17A"""," transcript_id ""NM_001288812.1"""," exon_number ""5"""," exon_id ""NM_001288812.1.5""; gene_name ""ARL17A"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,3UTR,1442885,1443096,.,-,.,"gene_id ""ARL17A""; transcript_id ""NM_001288812.1""; exon_number ""5""; exon_id ""NM_001288812.1.5""; gene_name ""ARL17A"";","gene_id ""ARL17A"""," transcript_id ""NM_001288812.1"""," exon_number ""5"""," exon_id ""NM_001288812.1.5""; gene_name ""ARL17A"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,1451298,1451437,.,-,.,"gene_id ""ARL17A""; transcript_id ""NM_001288812.1""; exon_number ""4""; exon_id ""NM_001288812.1.4""; gene_name ""ARL17A"";","gene_id ""ARL17A"""," transcript_id ""NM_001288812.1"""," exon_number ""4"""," exon_id ""NM_001288812.1.4""; gene_name ""ARL17A"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,3UTR,1451298,1451318,.,-,.,"gene_id ""ARL17A""; transcript_id ""NM_001288812.1""; exon_number ""4""; exon_id ""NM_001288812.1.4""; gene_name ""ARL17A"";","gene_id ""ARL17A"""," transcript_id ""NM_001288812.1"""," exon_number ""4"""," exon_id ""NM_001288812.1.4""; gene_name ""ARL17A"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,CDS,1451322,1451437,.,-,2,"gene_id ""ARL17A""; transcript_id ""NM_001288812.1""; exon_number ""4""; exon_id ""NM_001288812.1.4""; gene_name ""ARL17A"";","gene_id ""ARL17A"""," transcript_id ""NM_001288812.1"""," exon_number ""4"""," exon_id ""NM_001288812.1.4""; gene_name ""ARL17A"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,1504971,1505081,.,-,.,"gene_id ""ARL17A""; transcript_id ""NM_001288812.1""; exon_number ""3""; exon_id ""NM_001288812.1.3""; gene_name ""ARL17A"";","gene_id ""ARL17A"""," transcript_id ""NM_001288812.1"""," exon_number ""3"""," exon_id ""NM_001288812.1.3""; gene_name ""ARL17A"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,CDS,1504971,1505081,.,-,2,"gene_id ""ARL17A""; transcript_id ""NM_001288812.1""; exon_number ""3""; exon_id ""NM_001288812.1.3""; gene_name ""ARL17A"";","gene_id ""ARL17A"""," transcript_id ""NM_001288812.1"""," exon_number ""3"""," exon_id ""NM_001288812.1.3""; gene_name ""ARL17A"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,1510337,1510501,.,-,.,"gene_id ""ARL17A""; transcript_id ""NM_001288812.1""; exon_number ""2""; exon_id ""NM_001288812.1.2""; gene_name ""ARL17A"";","gene_id ""ARL17A"""," transcript_id ""NM_001288812.1"""," exon_number ""2"""," exon_id ""NM_001288812.1.2""; gene_name ""ARL17A"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,CDS,1510337,1510484,.,-,0,"gene_id ""ARL17A""; transcript_id ""NM_001288812.1""; exon_number ""2""; exon_id ""NM_001288812.1.2""; gene_name ""ARL17A"";","gene_id ""ARL17A"""," transcript_id ""NM_001288812.1"""," exon_number ""2"""," exon_id ""NM_001288812.1.2""; gene_name ""ARL17A"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,5UTR,1510485,1510501,.,-,.,"gene_id ""ARL17A""; transcript_id ""NM_001288812.1""; exon_number ""2""; exon_id ""NM_001288812.1.2""; gene_name ""ARL17A"";","gene_id ""ARL17A"""," transcript_id ""NM_001288812.1"""," exon_number ""2"""," exon_id ""NM_001288812.1.2""; gene_name ""ARL17A"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,1513763,1513884,.,-,.,"gene_id ""ARL17A""; transcript_id ""NM_001288812.1""; exon_number ""1""; exon_id ""NM_001288812.1.1""; gene_name ""ARL17A"";","gene_id ""ARL17A"""," transcript_id ""NM_001288812.1"""," exon_number ""1"""," exon_id ""NM_001288812.1.1""; gene_name ""ARL17A"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,5UTR,1513763,1513884,.,-,.,"gene_id ""ARL17A""; transcript_id ""NM_001288812.1""; exon_number ""1""; exon_id ""NM_001288812.1.1""; gene_name ""ARL17A"";","gene_id ""ARL17A"""," transcript_id ""NM_001288812.1"""," exon_number ""1"""," exon_id ""NM_001288812.1.1""; gene_name ""ARL17A"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,start_codon,1510482,1510484,.,-,0,"gene_id ""ARL17A""; transcript_id ""NM_001288812.1""; exon_number ""2""; exon_id ""NM_001288812.1.2""; gene_name ""ARL17A"";","gene_id ""ARL17A"""," transcript_id ""NM_001288812.1"""," exon_number ""2"""," exon_id ""NM_001288812.1.2""; gene_name ""ARL17A"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,stop_codon,1451319,1451321,.,-,0,"gene_id ""ARL17A""; transcript_id ""NM_001288812.1""; exon_number ""4""; exon_id ""NM_001288812.1.4""; gene_name ""ARL17A"";","gene_id ""ARL17A"""," transcript_id ""NM_001288812.1"""," exon_number ""4"""," exon_id ""NM_001288812.1.4""; gene_name ""ARL17A"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,transcript,1438152,1443545,.,+,.,"gene_id ""RDM1P2""; transcript_id ""RDM1P2"";  gene_name ""RDM1P2"";","gene_id ""RDM1P2"""," transcript_id ""RDM1P2""","  gene_name ""RDM1P2""",
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,1438152,1443545,.,+,.,"gene_id ""RDM1P2""; transcript_id ""RDM1P2""; exon_number ""1""; exon_id ""RDM1P2.1""; gene_name ""RDM1P2"";","gene_id ""RDM1P2"""," transcript_id ""RDM1P2"""," exon_number ""1"""," exon_id ""RDM1P2.1""; gene_name ""RDM1P2"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,transcript,1188959,1190705,.,+,.,"gene_id ""MAPK8IP1P2""; transcript_id ""NR_026901.3"";  gene_name ""MAPK8IP1P2"";","gene_id ""MAPK8IP1P2"""," transcript_id ""NR_026901.3""","  gene_name ""MAPK8IP1P2""",
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,1188959,1190705,.,+,.,"gene_id ""MAPK8IP1P2""; transcript_id ""NR_026901.3""; exon_number ""1""; exon_id ""NR_026901.3.1""; gene_name ""MAPK8IP1P2"";","gene_id ""MAPK8IP1P2"""," transcript_id ""NR_026901.3"""," exon_number ""1"""," exon_id ""NR_026901.3.1""; gene_name ""MAPK8IP1P2"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,transcript,1181823,1182270,.,-,.,"gene_id ""RPS26P8""; transcript_id ""RPS26P8"";  gene_name ""RPS26P8"";","gene_id ""RPS26P8"""," transcript_id ""RPS26P8""","  gene_name ""RPS26P8""",
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,1181823,1182270,.,-,.,"gene_id ""RPS26P8""; transcript_id ""RPS26P8""; exon_number ""1""; exon_id ""RPS26P8.1""; gene_name ""RPS26P8"";","gene_id ""RPS26P8"""," transcript_id ""RPS26P8"""," exon_number ""1"""," exon_id ""RPS26P8.1""; gene_name ""RPS26P8"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,transcript,1150545,1156971,.,-,.,"gene_id ""ARF2P""; transcript_id ""ARF2P"";  gene_name ""ARF2P"";","gene_id ""ARF2P"""," transcript_id ""ARF2P""","  gene_name ""ARF2P""",
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,1150545,1156971,.,-,.,"gene_id ""ARF2P""; transcript_id ""ARF2P""; exon_number ""1""; exon_id ""ARF2P.1""; gene_name ""ARF2P"";","gene_id ""ARF2P"""," transcript_id ""ARF2P"""," exon_number ""1"""," exon_id ""ARF2P.1""; gene_name ""ARF2P"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,transcript,1151952,1170182,.,-,.,"gene_id ""LINC02210""; transcript_id ""NR_027295.2"";  gene_name ""LINC02210"";","gene_id ""LINC02210"""," transcript_id ""NR_027295.2""","  gene_name ""LINC02210""",
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,1151952,1153633,.,-,.,"gene_id ""LINC02210""; transcript_id ""NR_027295.2""; exon_number ""4""; exon_id ""NR_027295.2.4""; gene_name ""LINC02210"";","gene_id ""LINC02210"""," transcript_id ""NR_027295.2"""," exon_number ""4"""," exon_id ""NR_027295.2.4""; gene_name ""LINC02210"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,1159755,1160009,.,-,.,"gene_id ""LINC02210""; transcript_id ""NR_027295.2""; exon_number ""3""; exon_id ""NR_027295.2.3""; gene_name ""LINC02210"";","gene_id ""LINC02210"""," transcript_id ""NR_027295.2"""," exon_number ""3"""," exon_id ""NR_027295.2.3""; gene_name ""LINC02210"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,1168755,1168888,.,-,.,"gene_id ""LINC02210""; transcript_id ""NR_027295.2""; exon_number ""2""; exon_id ""NR_027295.2.2""; gene_name ""LINC02210"";","gene_id ""LINC02210"""," transcript_id ""NR_027295.2"""," exon_number ""2"""," exon_id ""NR_027295.2.2""; gene_name ""LINC02210"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,1169645,1170182,.,-,.,"gene_id ""LINC02210""; transcript_id ""NR_027295.2""; exon_number ""1""; exon_id ""NR_027295.2.1""; gene_name ""LINC02210"";","gene_id ""LINC02210"""," transcript_id ""NR_027295.2"""," exon_number ""1"""," exon_id ""NR_027295.2.1""; gene_name ""LINC02210"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,transcript,1151952,1170468,.,-,.,"gene_id ""LINC02210""; transcript_id ""NR_026680.3"";  gene_name ""LINC02210"";","gene_id ""LINC02210"""," transcript_id ""NR_026680.3""","  gene_name ""LINC02210""",
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,1151952,1153633,.,-,.,"gene_id ""LINC02210""; transcript_id ""NR_026680.3""; exon_number ""4""; exon_id ""NR_026680.3.4""; gene_name ""LINC02210"";","gene_id ""LINC02210"""," transcript_id ""NR_026680.3"""," exon_number ""4"""," exon_id ""NR_026680.3.4""; gene_name ""LINC02210"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,1159755,1160009,.,-,.,"gene_id ""LINC02210""; transcript_id ""NR_026680.3""; exon_number ""3""; exon_id ""NR_026680.3.3""; gene_name ""LINC02210"";","gene_id ""LINC02210"""," transcript_id ""NR_026680.3"""," exon_number ""3"""," exon_id ""NR_026680.3.3""; gene_name ""LINC02210"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,1168755,1168888,.,-,.,"gene_id ""LINC02210""; transcript_id ""NR_026680.3""; exon_number ""2""; exon_id ""NR_026680.3.2""; gene_name ""LINC02210"";","gene_id ""LINC02210"""," transcript_id ""NR_026680.3"""," exon_number ""2"""," exon_id ""NR_026680.3.2""; gene_name ""LINC02210"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,1170425,1170468,.,-,.,"gene_id ""LINC02210""; transcript_id ""NR_026680.3""; exon_number ""1""; exon_id ""NR_026680.3.1""; gene_name ""LINC02210"";","gene_id ""LINC02210"""," transcript_id ""NR_026680.3"""," exon_number ""1"""," exon_id ""NR_026680.3.1""; gene_name ""LINC02210"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,transcript,1147640,1170468,.,-,.,"gene_id ""LINC02210""; transcript_id ""NR_138257.1"";  gene_name ""LINC02210"";","gene_id ""LINC02210"""," transcript_id ""NR_138257.1""","  gene_name ""LINC02210""",
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,1147640,1149558,.,-,.,"gene_id ""LINC02210""; transcript_id ""NR_138257.1""; exon_number ""6""; exon_id ""NR_138257.1.6""; gene_name ""LINC02210"";","gene_id ""LINC02210"""," transcript_id ""NR_138257.1"""," exon_number ""6"""," exon_id ""NR_138257.1.6""; gene_name ""LINC02210"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,1150427,1151030,.,-,.,"gene_id ""LINC02210""; transcript_id ""NR_138257.1""; exon_number ""5""; exon_id ""NR_138257.1.5""; gene_name ""LINC02210"";","gene_id ""LINC02210"""," transcript_id ""NR_138257.1"""," exon_number ""5"""," exon_id ""NR_138257.1.5""; gene_name ""LINC02210"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,1152514,1153633,.,-,.,"gene_id ""LINC02210""; transcript_id ""NR_138257.1""; exon_number ""4""; exon_id ""NR_138257.1.4""; gene_name ""LINC02210"";","gene_id ""LINC02210"""," transcript_id ""NR_138257.1"""," exon_number ""4"""," exon_id ""NR_138257.1.4""; gene_name ""LINC02210"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,1159755,1160009,.,-,.,"gene_id ""LINC02210""; transcript_id ""NR_138257.1""; exon_number ""3""; exon_id ""NR_138257.1.3""; gene_name ""LINC02210"";","gene_id ""LINC02210"""," transcript_id ""NR_138257.1"""," exon_number ""3"""," exon_id ""NR_138257.1.3""; gene_name ""LINC02210"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,1168755,1168888,.,-,.,"gene_id ""LINC02210""; transcript_id ""NR_138257.1""; exon_number ""2""; exon_id ""NR_138257.1.2""; gene_name ""LINC02210"";","gene_id ""LINC02210"""," transcript_id ""NR_138257.1"""," exon_number ""2"""," exon_id ""NR_138257.1.2""; gene_name ""LINC02210"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,1170425,1170468,.,-,.,"gene_id ""LINC02210""; transcript_id ""NR_138257.1""; exon_number ""1""; exon_id ""NR_138257.1.1""; gene_name ""LINC02210"";","gene_id ""LINC02210"""," transcript_id ""NR_138257.1"""," exon_number ""1"""," exon_id ""NR_138257.1.1""; gene_name ""LINC02210"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,transcript,1143724,1170468,.,-,.,"gene_id ""LINC02210""; transcript_id ""NR_138260.1"";  gene_name ""LINC02210"";","gene_id ""LINC02210"""," transcript_id ""NR_138260.1""","  gene_name ""LINC02210""",
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,1143724,1144054,.,-,.,"gene_id ""LINC02210""; transcript_id ""NR_138260.1""; exon_number ""6""; exon_id ""NR_138260.1.6""; gene_name ""LINC02210"";","gene_id ""LINC02210"""," transcript_id ""NR_138260.1"""," exon_number ""6"""," exon_id ""NR_138260.1.6""; gene_name ""LINC02210"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,1159308,1159425,.,-,.,"gene_id ""LINC02210""; transcript_id ""NR_138260.1""; exon_number ""5""; exon_id ""NR_138260.1.5""; gene_name ""LINC02210"";","gene_id ""LINC02210"""," transcript_id ""NR_138260.1"""," exon_number ""5"""," exon_id ""NR_138260.1.5""; gene_name ""LINC02210"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,1159595,1159667,.,-,.,"gene_id ""LINC02210""; transcript_id ""NR_138260.1""; exon_number ""4""; exon_id ""NR_138260.1.4""; gene_name ""LINC02210"";","gene_id ""LINC02210"""," transcript_id ""NR_138260.1"""," exon_number ""4"""," exon_id ""NR_138260.1.4""; gene_name ""LINC02210"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,1159755,1160009,.,-,.,"gene_id ""LINC02210""; transcript_id ""NR_138260.1""; exon_number ""3""; exon_id ""NR_138260.1.3""; gene_name ""LINC02210"";","gene_id ""LINC02210"""," transcript_id ""NR_138260.1"""," exon_number ""3"""," exon_id ""NR_138260.1.3""; gene_name ""LINC02210"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,1168755,1168888,.,-,.,"gene_id ""LINC02210""; transcript_id ""NR_138260.1""; exon_number ""2""; exon_id ""NR_138260.1.2""; gene_name ""LINC02210"";","gene_id ""LINC02210"""," transcript_id ""NR_138260.1"""," exon_number ""2"""," exon_id ""NR_138260.1.2""; gene_name ""LINC02210"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,1170425,1170468,.,-,.,"gene_id ""LINC02210""; transcript_id ""NR_138260.1""; exon_number ""1""; exon_id ""NR_138260.1.1""; gene_name ""LINC02210"";","gene_id ""LINC02210"""," transcript_id ""NR_138260.1"""," exon_number ""1"""," exon_id ""NR_138260.1.1""; gene_name ""LINC02210"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,transcript,1143724,1170468,.,-,.,"gene_id ""LINC02210""; transcript_id ""NR_138259.1"";  gene_name ""LINC02210"";","gene_id ""LINC02210"""," transcript_id ""NR_138259.1""","  gene_name ""LINC02210""",
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,1143724,1144054,.,-,.,"gene_id ""LINC02210""; transcript_id ""NR_138259.1""; exon_number ""7""; exon_id ""NR_138259.1.7""; gene_name ""LINC02210"";","gene_id ""LINC02210"""," transcript_id ""NR_138259.1"""," exon_number ""7"""," exon_id ""NR_138259.1.7""; gene_name ""LINC02210"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,1149492,1149558,.,-,.,"gene_id ""LINC02210""; transcript_id ""NR_138259.1""; exon_number ""6""; exon_id ""NR_138259.1.6""; gene_name ""LINC02210"";","gene_id ""LINC02210"""," transcript_id ""NR_138259.1"""," exon_number ""6"""," exon_id ""NR_138259.1.6""; gene_name ""LINC02210"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,1150427,1150554,.,-,.,"gene_id ""LINC02210""; transcript_id ""NR_138259.1""; exon_number ""5""; exon_id ""NR_138259.1.5""; gene_name ""LINC02210"";","gene_id ""LINC02210"""," transcript_id ""NR_138259.1"""," exon_number ""5"""," exon_id ""NR_138259.1.5""; gene_name ""LINC02210"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,1152229,1153633,.,-,.,"gene_id ""LINC02210""; transcript_id ""NR_138259.1""; exon_number ""4""; exon_id ""NR_138259.1.4""; gene_name ""LINC02210"";","gene_id ""LINC02210"""," transcript_id ""NR_138259.1"""," exon_number ""4"""," exon_id ""NR_138259.1.4""; gene_name ""LINC02210"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,1159755,1160009,.,-,.,"gene_id ""LINC02210""; transcript_id ""NR_138259.1""; exon_number ""3""; exon_id ""NR_138259.1.3""; gene_name ""LINC02210"";","gene_id ""LINC02210"""," transcript_id ""NR_138259.1"""," exon_number ""3"""," exon_id ""NR_138259.1.3""; gene_name ""LINC02210"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,1168755,1168888,.,-,.,"gene_id ""LINC02210""; transcript_id ""NR_138259.1""; exon_number ""2""; exon_id ""NR_138259.1.2""; gene_name ""LINC02210"";","gene_id ""LINC02210"""," transcript_id ""NR_138259.1"""," exon_number ""2"""," exon_id ""NR_138259.1.2""; gene_name ""LINC02210"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,1170425,1170468,.,-,.,"gene_id ""LINC02210""; transcript_id ""NR_138259.1""; exon_number ""1""; exon_id ""NR_138259.1.1""; gene_name ""LINC02210"";","gene_id ""LINC02210"""," transcript_id ""NR_138259.1"""," exon_number ""1"""," exon_id ""NR_138259.1.1""; gene_name ""LINC02210"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,transcript,1143724,1170468,.,-,.,"gene_id ""LINC02210""; transcript_id ""NR_138258.1"";  gene_name ""LINC02210"";","gene_id ""LINC02210"""," transcript_id ""NR_138258.1""","  gene_name ""LINC02210""",
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,1143724,1144054,.,-,.,"gene_id ""LINC02210""; transcript_id ""NR_138258.1""; exon_number ""4""; exon_id ""NR_138258.1.4""; gene_name ""LINC02210"";","gene_id ""LINC02210"""," transcript_id ""NR_138258.1"""," exon_number ""4"""," exon_id ""NR_138258.1.4""; gene_name ""LINC02210"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,1159755,1160009,.,-,.,"gene_id ""LINC02210""; transcript_id ""NR_138258.1""; exon_number ""3""; exon_id ""NR_138258.1.3""; gene_name ""LINC02210"";","gene_id ""LINC02210"""," transcript_id ""NR_138258.1"""," exon_number ""3"""," exon_id ""NR_138258.1.3""; gene_name ""LINC02210"";"
